Stellar Sequence
Central Pressure Range = 4.0 to 1500.0 MeVfm^3
Number of Stars = 1250
h = 5 meters
r0 = 10.0 meters
      P_MeV/fm3             R_km         M_M_solar     Energy Density
 4.41181745e+02   1.06750000e+01    2.08588758e+00    1.01888179e+03
 4.42379504e+02   1.06700000e+01    2.08654299e+00    1.02007789e+03
 4.43577262e+02   1.06700000e+01    2.08719420e+00    1.02127257e+03
 4.44775020e+02   1.06700000e+01    2.08784150e+00    1.02246575e+03
 4.45972778e+02   1.06650000e+01    2.08848505e+00    1.02365737e+03
 4.47170536e+02   1.06650000e+01    2.08912446e+00    1.02484737e+03
 4.48368295e+02   1.06600000e+01    2.08976005e+00    1.02603568e+03
 4.49566053e+02   1.06600000e+01    2.09039185e+00    1.02722223e+03
 4.50763811e+02   1.06600000e+01    2.09101986e+00    1.02840696e+03
 4.51961569e+02   1.06550000e+01    2.09164394e+00    1.02958986e+03
 4.53159327e+02   1.06550000e+01    2.09226428e+00    1.03077099e+03
 4.54357086e+02   1.06500000e+01    2.09288107e+00    1.03195041e+03
 4.55554844e+02   1.06500000e+01    2.09349389e+00    1.03312819e+03
 4.56752602e+02   1.06500000e+01    2.09410310e+00    1.03430439e+03
 4.57950360e+02   1.06450000e+01    2.09470875e+00    1.03547909e+03
 4.59148118e+02   1.06450000e+01    2.09531069e+00    1.03665234e+03
 4.60345877e+02   1.06400000e+01    2.09590897e+00    1.03782422e+03
 4.61543635e+02   1.06400000e+01    2.09650368e+00    1.03899478e+03
 4.62741393e+02   1.06400000e+01    2.09709500e+00    1.04016410e+03
 4.63939151e+02   1.06350000e+01    2.09768253e+00    1.04133224e+03
 4.65136910e+02   1.06350000e+01    2.09826663e+00    1.04249927e+03
 4.66334668e+02   1.06300000e+01    2.09884738e+00    1.04366525e+03
 4.67532426e+02   1.06300000e+01    2.09942451e+00    1.04483025e+03
 4.68730184e+02   1.06300000e+01    2.09999821e+00    1.04599433e+03
 4.69927942e+02   1.06250000e+01    2.10056850e+00    1.04715756e+03
 4.71125701e+02   1.06250000e+01    2.10113554e+00    1.04832000e+03
 4.72323459e+02   1.06250000e+01    2.10169899e+00    1.04948173e+03
 4.73521217e+02   1.06200000e+01    2.10225913e+00    1.05064277e+03
 4.74718975e+02   1.06200000e+01    2.10281613e+00    1.05180311e+03
 4.75916733e+02   1.06150000e+01    2.10336961e+00    1.05296274e+03
 4.77114492e+02   1.06150000e+01    2.10391984e+00    1.05412166e+03
 4.78312250e+02   1.06150000e+01    2.10446683e+00    1.05527986e+03
 4.79510008e+02   1.06100000e+01    2.10501068e+00    1.05643733e+03
 4.80707766e+02   1.06100000e+01    2.10555112e+00    1.05759405e+03
 4.81905524e+02   1.06100000e+01    2.10608840e+00    1.05875003e+03
 4.83103283e+02   1.06050000e+01    2.10662268e+00    1.05990525e+03
 4.84301041e+02   1.06050000e+01    2.10715358e+00    1.06105969e+03
 4.85498799e+02   1.06000000e+01    2.10768139e+00    1.06221336e+03
 4.86696557e+02   1.06000000e+01    2.10820611e+00    1.06336625e+03
 4.87894315e+02   1.06000000e+01    2.10872780e+00    1.06451834e+03
 4.89092074e+02   1.05950000e+01    2.10924626e+00    1.06566962e+03
 4.90289832e+02   1.05950000e+01    2.10976168e+00    1.06682010e+03
 4.91487590e+02   1.05950000e+01    2.11027425e+00    1.06796975e+03
 4.92685348e+02   1.05900000e+01    2.11078356e+00    1.06911856e+03
 4.93883106e+02   1.05900000e+01    2.11128993e+00    1.07026654e+03
 4.95080865e+02   1.05850000e+01    2.11179336e+00    1.07141367e+03
 4.96278623e+02   1.05850000e+01    2.11229388e+00    1.07255994e+03
 4.97476381e+02   1.05850000e+01    2.11279131e+00    1.07370533e+03
 4.98674139e+02   1.05800000e+01    2.11328583e+00    1.07484983e+03
 4.99871898e+02   1.05800000e+01    2.11377763e+00    1.07599342e+03
 5.01069656e+02   1.05800000e+01    2.11426632e+00    1.07713611e+03
 5.02267414e+02   1.05750000e+01    2.11475219e+00    1.07827786e+03
 5.03465172e+02   1.05750000e+01    2.11523524e+00    1.07941866e+03
 5.04662930e+02   1.05700000e+01    2.11571552e+00    1.08055851e+03
 5.05860689e+02   1.05700000e+01    2.11619284e+00    1.08169739e+03
 5.07058447e+02   1.05700000e+01    2.11666737e+00    1.08283528e+03
 5.08256205e+02   1.05650000e+01    2.11713931e+00    1.08397217e+03
 5.09453963e+02   1.05650000e+01    2.11760827e+00    1.08510805e+03
 5.10651721e+02   1.05650000e+01    2.11807453e+00    1.08624291e+03
 5.11849480e+02   1.05600000e+01    2.11853809e+00    1.08737672e+03
 5.13047238e+02   1.05600000e+01    2.11899903e+00    1.08850948e+03
 5.14244996e+02   1.05600000e+01    2.11945710e+00    1.08964118e+03
 5.15442754e+02   1.05550000e+01    2.11991252e+00    1.09077179e+03
 5.16640512e+02   1.05550000e+01    2.12036546e+00    1.09190131e+03
 5.17838271e+02   1.05500000e+01    2.12081556e+00    1.09302972e+03
 5.19036029e+02   1.05500000e+01    2.12126307e+00    1.09415702e+03
 5.20233787e+02   1.05500000e+01    2.12170796e+00    1.09528323e+03
 5.21431545e+02   1.05450000e+01    2.12215041e+00    1.09640837e+03
 5.22629303e+02   1.05450000e+01    2.12259007e+00    1.09753246e+03
 5.23827062e+02   1.05450000e+01    2.12302722e+00    1.09865553e+03
 5.25024820e+02   1.05400000e+01    2.12346196e+00    1.09977760e+03
 5.26222578e+02   1.05400000e+01    2.12389404e+00    1.10089868e+03
 5.27420336e+02   1.05400000e+01    2.12432361e+00    1.10201880e+03
 5.28618094e+02   1.05350000e+01    2.12475065e+00    1.10313799e+03
 5.29815853e+02   1.05350000e+01    2.12517541e+00    1.10425625e+03
 5.31013611e+02   1.05350000e+01    2.12559745e+00    1.10537362e+03
 5.32211369e+02   1.05300000e+01    2.12601711e+00    1.10649012e+03
 5.33409127e+02   1.05300000e+01    2.12643442e+00    1.10760577e+03
 5.34606886e+02   1.05300000e+01    2.12684928e+00    1.10872058e+03
 5.35804644e+02   1.05250000e+01    2.12726165e+00    1.10983459e+03
 5.37002402e+02   1.05250000e+01    2.12767162e+00    1.11094781e+03
 5.38200160e+02   1.05200000e+01    2.12807941e+00    1.11206026e+03
 5.39397918e+02   1.05200000e+01    2.12848461e+00    1.11317197e+03
 5.40595677e+02   1.05200000e+01    2.12888752e+00    1.11428295e+03
 5.41793435e+02   1.05150000e+01    2.12928811e+00    1.11539324e+03
 5.42991193e+02   1.05150000e+01    2.12968648e+00    1.11650284e+03
 5.44188951e+02   1.05150000e+01    2.13008237e+00    1.11761177e+03
 5.45386709e+02   1.05100000e+01    2.13047599e+00    1.11872000e+03
 5.46584468e+02   1.05100000e+01    2.13086749e+00    1.11982754e+03
 5.47782226e+02   1.05100000e+01    2.13125657e+00    1.12093437e+03
 5.48979984e+02   1.05050000e+01    2.13164342e+00    1.12204049e+03
 5.50177742e+02   1.05050000e+01    2.13202799e+00    1.12314590e+03
 5.51375500e+02   1.05050000e+01    2.13241054e+00    1.12425057e+03
 5.52573259e+02   1.05000000e+01    2.13279063e+00    1.12535452e+03
 5.53771017e+02   1.05000000e+01    2.13316859e+00    1.12645773e+03
 5.54968775e+02   1.05000000e+01    2.13354442e+00    1.12756018e+03
 5.56166533e+02   1.04950000e+01    2.13391810e+00    1.12866189e+03
 5.57364291e+02   1.04950000e+01    2.13428950e+00    1.12976283e+03
 5.58562050e+02   1.04950000e+01    2.13465876e+00    1.13086300e+03
 5.59759808e+02   1.04900000e+01    2.13502606e+00    1.13196239e+03
 5.60957566e+02   1.04900000e+01    2.13539105e+00    1.13306100e+03
 5.62155324e+02   1.04900000e+01    2.13575397e+00    1.13415882e+03
 5.63353082e+02   1.04850000e+01    2.13611477e+00    1.13525584e+03
 5.64550841e+02   1.04850000e+01    2.13647366e+00    1.13635206e+03
 5.65748599e+02   1.04850000e+01    2.13683025e+00    1.13744746e+03
 5.66946357e+02   1.04800000e+01    2.13718484e+00    1.13854204e+03
 5.68144115e+02   1.04800000e+01    2.13753744e+00    1.13963579e+03
 5.69341873e+02   1.04800000e+01    2.13788802e+00    1.14072871e+03
 5.70539632e+02   1.04750000e+01    2.13823647e+00    1.14182080e+03
 5.71737390e+02   1.04750000e+01    2.13858290e+00    1.14291205e+03
 5.72935148e+02   1.04700000e+01    2.13892752e+00    1.14400247e+03
 5.74132906e+02   1.04700000e+01    2.13926996e+00    1.14509205e+03
 5.75330665e+02   1.04700000e+01    2.13961046e+00    1.14618080e+03
 5.76528423e+02   1.04650000e+01    2.13994896e+00    1.14726870e+03
 5.77726181e+02   1.04650000e+01    2.14028570e+00    1.14835577e+03
 5.78923939e+02   1.04650000e+01    2.14062025e+00    1.14944200e+03
 5.80121697e+02   1.04600000e+01    2.14095295e+00    1.15052739e+03
 5.81319456e+02   1.04600000e+01    2.14128375e+00    1.15161193e+03
 5.82517214e+02   1.04600000e+01    2.14161272e+00    1.15269564e+03
 5.83714972e+02   1.04550000e+01    2.14193964e+00    1.15377850e+03
 5.84912730e+02   1.04550000e+01    2.14226469e+00    1.15486051e+03
 5.86110488e+02   1.04550000e+01    2.14258800e+00    1.15594168e+03
 5.87308247e+02   1.04500000e+01    2.14290933e+00    1.15702200e+03
 5.88506005e+02   1.04500000e+01    2.14322881e+00    1.15810148e+03
 5.89703763e+02   1.04500000e+01    2.14354639e+00    1.15918011e+03
 5.90901521e+02   1.04500000e+01    2.14386236e+00    1.16025788e+03
 5.92099279e+02   1.04450000e+01    2.14417627e+00    1.16133481e+03
 5.93297038e+02   1.04450000e+01    2.14448844e+00    1.16241089e+03
 5.94494796e+02   1.04450000e+01    2.14479877e+00    1.16348611e+03
 5.95692554e+02   1.04400000e+01    2.14510749e+00    1.16456048e+03
 5.96890312e+02   1.04400000e+01    2.14541420e+00    1.16563402e+03
 5.98088070e+02   1.04400000e+01    2.14571921e+00    1.16670674e+03
 5.99285829e+02   1.04350000e+01    2.14602249e+00    1.16777864e+03
 6.00483587e+02   1.04350000e+01    2.14632408e+00    1.16884975e+03
 6.01681345e+02   1.04350000e+01    2.14662379e+00    1.16992009e+03
 6.02879103e+02   1.04300000e+01    2.14692178e+00    1.17098965e+03
 6.04076861e+02   1.04300000e+01    2.14721820e+00    1.17205847e+03
 6.05274620e+02   1.04300000e+01    2.14751279e+00    1.17312654e+03
 6.06472378e+02   1.04250000e+01    2.14780567e+00    1.17419389e+03
 6.07670136e+02   1.04250000e+01    2.14809682e+00    1.17526054e+03
 6.08867894e+02   1.04250000e+01    2.14838649e+00    1.17632648e+03
 6.10065653e+02   1.04200000e+01    2.14867427e+00    1.17739175e+03
 6.11263411e+02   1.04200000e+01    2.14896045e+00    1.17845635e+03
 6.12461169e+02   1.04200000e+01    2.14924493e+00    1.17952029e+03
 6.13658927e+02   1.04150000e+01    2.14952796e+00    1.18058359e+03
 6.14856685e+02   1.04150000e+01    2.14980912e+00    1.18164627e+03
 6.16054444e+02   1.04150000e+01    2.15008874e+00    1.18270834e+03
 6.17252202e+02   1.04100000e+01    2.15036671e+00    1.18376981e+03
 6.18449960e+02   1.04100000e+01    2.15064323e+00    1.18483070e+03
 6.19647718e+02   1.04100000e+01    2.15091793e+00    1.18589102e+03
 6.20845476e+02   1.04050000e+01    2.15119111e+00    1.18695078e+03
 6.22043235e+02   1.04050000e+01    2.15146274e+00    1.18801001e+03
 6.23240993e+02   1.04050000e+01    2.15173286e+00    1.18906870e+03
 6.24438751e+02   1.04000000e+01    2.15200127e+00    1.19012687e+03
 6.25636509e+02   1.04000000e+01    2.15226815e+00    1.19118452e+03
 6.26834267e+02   1.04000000e+01    2.15253358e+00    1.19224163e+03
 6.28032026e+02   1.04000000e+01    2.15279743e+00    1.19329821e+03
 6.29229784e+02   1.03950000e+01    2.15305969e+00    1.19435425e+03
 6.30427542e+02   1.03950000e+01    2.15332040e+00    1.19540975e+03
 6.31625300e+02   1.03950000e+01    2.15357976e+00    1.19646472e+03
 6.32823058e+02   1.03900000e+01    2.15383748e+00    1.19751914e+03
 6.34020817e+02   1.03900000e+01    2.15409371e+00    1.19857301e+03
 6.35218575e+02   1.03900000e+01    2.15434840e+00    1.19962634e+03
 6.36416333e+02   1.03850000e+01    2.15460181e+00    1.20067911e+03
 6.37614091e+02   1.03850000e+01    2.15485354e+00    1.20173134e+03
 6.38811849e+02   1.03850000e+01    2.15510387e+00    1.20278300e+03
 6.40009608e+02   1.03800000e+01    2.15535266e+00    1.20383411e+03
 6.41207366e+02   1.03800000e+01    2.15560022e+00    1.20488465e+03
 6.42405124e+02   1.03800000e+01    2.15584611e+00    1.20593463e+03
 6.43602882e+02   1.03750000e+01    2.15609065e+00    1.20698404e+03
 6.44800641e+02   1.03750000e+01    2.15633369e+00    1.20803289e+03
 6.45998399e+02   1.03750000e+01    2.15657553e+00    1.20908116e+03
 6.47196157e+02   1.03750000e+01    2.15681571e+00    1.21012886e+03
 6.48393915e+02   1.03700000e+01    2.15705458e+00    1.21117598e+03
 6.49591673e+02   1.03700000e+01    2.15729199e+00    1.21222252e+03
 6.50789432e+02   1.03700000e+01    2.15752821e+00    1.21326847e+03
 6.51987190e+02   1.03650000e+01    2.15776281e+00    1.21431385e+03
 6.53184948e+02   1.03650000e+01    2.15799612e+00    1.21535864e+03
 6.54382706e+02   1.03650000e+01    2.15822803e+00    1.21640284e+03
 6.55580464e+02   1.03600000e+01    2.15845875e+00    1.21744648e+03
 6.56778223e+02   1.03600000e+01    2.15868789e+00    1.21848954e+03
 6.57975981e+02   1.03600000e+01    2.15891577e+00    1.21953203e+03
 6.59173739e+02   1.03550000e+01    2.15914228e+00    1.22057396e+03
 6.60371497e+02   1.03550000e+01    2.15936761e+00    1.22161534e+03
 6.61569255e+02   1.03550000e+01    2.15959141e+00    1.22265616e+03
 6.62767014e+02   1.03550000e+01    2.15981396e+00    1.22369644e+03
 6.63964772e+02   1.03500000e+01    2.16003519e+00    1.22473617e+03
 6.65162530e+02   1.03500000e+01    2.16025525e+00    1.22577536e+03
 6.66360288e+02   1.03500000e+01    2.16047382e+00    1.22681402e+03
 6.67558046e+02   1.03450000e+01    2.16069116e+00    1.22785214e+03
 6.68755805e+02   1.03450000e+01    2.16090721e+00    1.22888974e+03
 6.69953563e+02   1.03450000e+01    2.16112212e+00    1.22992683e+03
 6.71151321e+02   1.03400000e+01    2.16133556e+00    1.23096339e+03
 6.72349079e+02   1.03400000e+01    2.16154780e+00    1.23199945e+03
 6.73546837e+02   1.03400000e+01    2.16175878e+00    1.23303499e+03
 6.74744596e+02   1.03400000e+01    2.16196864e+00    1.23407004e+03
 6.75942354e+02   1.03350000e+01    2.16217706e+00    1.23510459e+03
 6.77140112e+02   1.03350000e+01    2.16238430e+00    1.23613864e+03
 6.78337870e+02   1.03350000e+01    2.16259031e+00    1.23717221e+03
 6.79535629e+02   1.03300000e+01    2.16279523e+00    1.23820529e+03
 6.80733387e+02   1.03300000e+01    2.16299873e+00    1.23923789e+03
 6.81931145e+02   1.03300000e+01    2.16320109e+00    1.24027002e+03
 6.83128903e+02   1.03300000e+01    2.16340222e+00    1.24130168e+03
 6.84326661e+02   1.03250000e+01    2.16360230e+00    1.24233286e+03
 6.85524420e+02   1.03250000e+01    2.16380098e+00    1.24336357e+03
 6.86722178e+02   1.03250000e+01    2.16399855e+00    1.24439380e+03
 6.87919936e+02   1.03200000e+01    2.16419490e+00    1.24542353e+03
 6.89117694e+02   1.03200000e+01    2.16439024e+00    1.24645278e+03
 6.90315452e+02   1.03200000e+01    2.16458420e+00    1.24748153e+03
 6.91513211e+02   1.03150000e+01    2.16477708e+00    1.24850978e+03
 6.92710969e+02   1.03150000e+01    2.16496875e+00    1.24953753e+03
 6.93908727e+02   1.03150000e+01    2.16515945e+00    1.25056477e+03
 6.95106485e+02   1.03150000e+01    2.16534878e+00    1.25159149e+03
 6.96304243e+02   1.03100000e+01    2.16553707e+00    1.25261770e+03
 6.97502002e+02   1.03100000e+01    2.16572415e+00    1.25364338e+03
 6.98699760e+02   1.03100000e+01    2.16591031e+00    1.25466853e+03
 6.99897518e+02   1.03050000e+01    2.16609511e+00    1.25569316e+03
 7.01095276e+02   1.03050000e+01    2.16627889e+00    1.25671724e+03
 7.02293034e+02   1.03050000e+01    2.16646147e+00    1.25774079e+03
 7.03490793e+02   1.03050000e+01    2.16664317e+00    1.25876379e+03
 7.04688551e+02   1.03000000e+01    2.16682353e+00    1.25978624e+03
 7.05886309e+02   1.03000000e+01    2.16700290e+00    1.26080813e+03
 7.07084067e+02   1.03000000e+01    2.16718108e+00    1.26182947e+03
 7.08281825e+02   1.02950000e+01    2.16735840e+00    1.26285024e+03
 7.09479584e+02   1.02950000e+01    2.16753443e+00    1.26387045e+03
 7.10677342e+02   1.02950000e+01    2.16770946e+00    1.26489008e+03
 7.11875100e+02   1.02950000e+01    2.16788334e+00    1.26590914e+03
 7.13072858e+02   1.02900000e+01    2.16805634e+00    1.26692761e+03
 7.14270616e+02   1.02900000e+01    2.16822815e+00    1.26794550e+03
 7.15468375e+02   1.02900000e+01    2.16839892e+00    1.26896280e+03
 7.16666133e+02   1.02850000e+01    2.16856859e+00    1.26997951e+03
 7.17863891e+02   1.02850000e+01    2.16873736e+00    1.27099564e+03
 7.19061649e+02   1.02850000e+01    2.16890504e+00    1.27201118e+03
 7.20259408e+02   1.02850000e+01    2.16907162e+00    1.27302614e+03
 7.21457166e+02   1.02800000e+01    2.16923718e+00    1.27404052e+03
 7.22654924e+02   1.02800000e+01    2.16940178e+00    1.27505433e+03
 7.23852682e+02   1.02800000e+01    2.16956542e+00    1.27606756e+03
 7.25050440e+02   1.02750000e+01    2.16972791e+00    1.27708021e+03
 7.26248199e+02   1.02750000e+01    2.16988944e+00    1.27809230e+03
 7.27445957e+02   1.02750000e+01    2.17004996e+00    1.27910381e+03
 7.28643715e+02   1.02750000e+01    2.17020964e+00    1.28011476e+03
 7.29841473e+02   1.02700000e+01    2.17036811e+00    1.28112514e+03
 7.31039231e+02   1.02700000e+01    2.17052569e+00    1.28213496e+03
 7.32236990e+02   1.02700000e+01    2.17068222e+00    1.28314421e+03
 7.33434748e+02   1.02650000e+01    2.17083798e+00    1.28415291e+03
 7.34632506e+02   1.02650000e+01    2.17099255e+00    1.28516105e+03
 7.35830264e+02   1.02650000e+01    2.17114624e+00    1.28616863e+03
 7.37028022e+02   1.02650000e+01    2.17129888e+00    1.28717566e+03
 7.38225781e+02   1.02600000e+01    2.17145077e+00    1.28818214e+03
 7.39423539e+02   1.02600000e+01    2.17160154e+00    1.28918807e+03
 7.40621297e+02   1.02600000e+01    2.17175140e+00    1.29019345e+03
 7.41819055e+02   1.02600000e+01    2.17190025e+00    1.29119828e+03
 7.43016813e+02   1.02550000e+01    2.17204831e+00    1.29220258e+03
 7.44214572e+02   1.02550000e+01    2.17219538e+00    1.29320632e+03
 7.45412330e+02   1.02550000e+01    2.17234146e+00    1.29420953e+03
 7.46610088e+02   1.02500000e+01    2.17248663e+00    1.29521221e+03
 7.47807846e+02   1.02500000e+01    2.17263090e+00    1.29621434e+03
 7.49005604e+02   1.02500000e+01    2.17277437e+00    1.29721595e+03
 7.50203363e+02   1.02500000e+01    2.17291675e+00    1.29821702e+03
 7.51401121e+02   1.02450000e+01    2.17305830e+00    1.29921758e+03
 7.52598879e+02   1.02450000e+01    2.17319889e+00    1.30021761e+03
 7.53796637e+02   1.02450000e+01    2.17333878e+00    1.30121714e+03
 7.54994396e+02   1.02400000e+01    2.17347755e+00    1.30221616e+03
 7.56192154e+02   1.02400000e+01    2.17361554e+00    1.30321467e+03
 7.57389912e+02   1.02400000e+01    2.17375254e+00    1.30421270e+03
 7.58587670e+02   1.02400000e+01    2.17388887e+00    1.30521023e+03
 7.59785428e+02   1.02350000e+01    2.17402416e+00    1.30620727e+03
 7.60983187e+02   1.02350000e+01    2.17415861e+00    1.30720384e+03
 7.62180945e+02   1.02350000e+01    2.17429215e+00    1.30819993e+03
 7.63378703e+02   1.02350000e+01    2.17442491e+00    1.30919555e+03
 7.64576461e+02   1.02300000e+01    2.17455685e+00    1.31019071e+03
 7.65774219e+02   1.02300000e+01    2.17468780e+00    1.31118541e+03
 7.66971978e+02   1.02300000e+01    2.17481796e+00    1.31217965e+03
 7.68169736e+02   1.02250000e+01    2.17494723e+00    1.31317345e+03
 7.69367494e+02   1.02250000e+01    2.17507585e+00    1.31416680e+03
 7.70565252e+02   1.02250000e+01    2.17520340e+00    1.31515972e+03
 7.71763010e+02   1.02250000e+01    2.17533023e+00    1.31615220e+03
 7.72960769e+02   1.02200000e+01    2.17545613e+00    1.31714425e+03
 7.74158527e+02   1.02200000e+01    2.17558140e+00    1.31813589e+03
 7.75356285e+02   1.02200000e+01    2.17570569e+00    1.31912710e+03
 7.76554043e+02   1.02200000e+01    2.17582919e+00    1.32011791e+03
 7.77751801e+02   1.02150000e+01    2.17595184e+00    1.32110831e+03
 7.78949560e+02   1.02150000e+01    2.17607374e+00    1.32209830e+03
 7.80147318e+02   1.02150000e+01    2.17619491e+00    1.32308790e+03
 7.81345076e+02   1.02150000e+01    2.17631511e+00    1.32407712e+03
 7.82542834e+02   1.02100000e+01    2.17643460e+00    1.32506594e+03
 7.83740592e+02   1.02100000e+01    2.17655322e+00    1.32605439e+03
 7.84938351e+02   1.02100000e+01    2.17667126e+00    1.32704245e+03
 7.86136109e+02   1.02100000e+01    2.17678828e+00    1.32803013e+03
 7.87333867e+02   1.02050000e+01    2.17690462e+00    1.32901742e+03
 7.88531625e+02   1.02050000e+01    2.17702008e+00    1.33000433e+03
 7.89729384e+02   1.02050000e+01    2.17713492e+00    1.33099084e+03
 7.90927142e+02   1.02000000e+01    2.17724894e+00    1.33197697e+03
 7.92124900e+02   1.02000000e+01    2.17736211e+00    1.33296271e+03
 7.93322658e+02   1.02000000e+01    2.17747455e+00    1.33394806e+03
 7.94520416e+02   1.02000000e+01    2.17758622e+00    1.33493301e+03
 7.95718175e+02   1.01950000e+01    2.17769728e+00    1.33591757e+03
 7.96915933e+02   1.01950000e+01    2.17780738e+00    1.33690173e+03
 7.98113691e+02   1.01950000e+01    2.17791683e+00    1.33788549e+03
 7.99311449e+02   1.01950000e+01    2.17802543e+00    1.33886886e+03
 8.00509207e+02   1.01900000e+01    2.17813348e+00    1.33985182e+03
 8.01706966e+02   1.01900000e+01    2.17824066e+00    1.34083438e+03
 8.02904724e+02   1.01900000e+01    2.17834710e+00    1.34181654e+03
 8.04102482e+02   1.01900000e+01    2.17845279e+00    1.34279830e+03
 8.05300240e+02   1.01850000e+01    2.17855777e+00    1.34377964e+03
 8.06497998e+02   1.01850000e+01    2.17866216e+00    1.34476059e+03
 8.07695757e+02   1.01850000e+01    2.17876562e+00    1.34574112e+03
 8.08893515e+02   1.01850000e+01    2.17886847e+00    1.34672124e+03
 8.10091273e+02   1.01800000e+01    2.17897049e+00    1.34770095e+03
 8.11289031e+02   1.01800000e+01    2.17907201e+00    1.34868025e+03
 8.12486789e+02   1.01800000e+01    2.17917266e+00    1.34965913e+03
 8.13684548e+02   1.01800000e+01    2.17927262e+00    1.35063760e+03
 8.14882306e+02   1.01750000e+01    2.17937186e+00    1.35161565e+03
 8.16080064e+02   1.01750000e+01    2.17947042e+00    1.35259329e+03
 8.17277822e+02   1.01750000e+01    2.17956842e+00    1.35357050e+03
 8.18475580e+02   1.01700000e+01    2.17966551e+00    1.35454729e+03
 8.19673339e+02   1.01700000e+01    2.17976203e+00    1.35552366e+03
 8.20871097e+02   1.01700000e+01    2.17985774e+00    1.35649961e+03
 8.22068855e+02   1.01700000e+01    2.17995298e+00    1.35747514e+03
 8.23266613e+02   1.01650000e+01    2.18004740e+00    1.35845025e+03
 8.24464371e+02   1.01650000e+01    2.18014113e+00    1.35942494e+03
 8.25662130e+02   1.01650000e+01    2.18023419e+00    1.36039922e+03
 8.26859888e+02   1.01650000e+01    2.18032658e+00    1.36137308e+03
 8.28057646e+02   1.01600000e+01    2.18041845e+00    1.36234653e+03
 8.29255404e+02   1.01600000e+01    2.18050944e+00    1.36331957e+03
 8.30453163e+02   1.01600000e+01    2.18059988e+00    1.36429220e+03
 8.31650921e+02   1.01600000e+01    2.18068955e+00    1.36526442e+03
 8.32848679e+02   1.01550000e+01    2.18077874e+00    1.36623623e+03
 8.34046437e+02   1.01550000e+01    2.18086721e+00    1.36720765e+03
 8.35244195e+02   1.01550000e+01    2.18095495e+00    1.36817865e+03
 8.36441954e+02   1.01550000e+01    2.18104210e+00    1.36914926e+03
 8.37639712e+02   1.01500000e+01    2.18112854e+00    1.37011946e+03
 8.38837470e+02   1.01500000e+01    2.18121455e+00    1.37108927e+03
 8.40035228e+02   1.01500000e+01    2.18129969e+00    1.37205868e+03
 8.41232986e+02   1.01500000e+01    2.18138430e+00    1.37302769e+03
 8.42430745e+02   1.01450000e+01    2.18146818e+00    1.37399631e+03
 8.43628503e+02   1.01450000e+01    2.18155154e+00    1.37496454e+03
 8.44826261e+02   1.01450000e+01    2.18163432e+00    1.37593237e+03
 8.46024019e+02   1.01450000e+01    2.18171632e+00    1.37689982e+03
 8.47221777e+02   1.01400000e+01    2.18179779e+00    1.37786688e+03
 8.48419536e+02   1.01400000e+01    2.18187854e+00    1.37883355e+03
 8.49617294e+02   1.01400000e+01    2.18195888e+00    1.37979984e+03
 8.50815052e+02   1.01400000e+01    2.18203845e+00    1.38076575e+03
 8.52012810e+02   1.01350000e+01    2.18211742e+00    1.38173127e+03
 8.53210568e+02   1.01350000e+01    2.18219579e+00    1.38269641e+03
 8.54408327e+02   1.01350000e+01    2.18227353e+00    1.38366117e+03
 8.55606085e+02   1.01350000e+01    2.18235085e+00    1.38462556e+03
 8.56803843e+02   1.01300000e+01    2.18242734e+00    1.38558957e+03
 8.58001601e+02   1.01300000e+01    2.18250335e+00    1.38655321e+03
 8.59199359e+02   1.01300000e+01    2.18257866e+00    1.38751648e+03
 8.60397118e+02   1.01300000e+01    2.18265350e+00    1.38847938e+03
 8.61594876e+02   1.01300000e+01    2.18272778e+00    1.38944193e+03
 8.62792634e+02   1.01250000e+01    2.18280133e+00    1.39040412e+03
 8.63990392e+02   1.01250000e+01    2.18287440e+00    1.39136597e+03
 8.65188151e+02   1.01250000e+01    2.18294677e+00    1.39232747e+03
 8.66385909e+02   1.01250000e+01    2.18301877e+00    1.39328864e+03
 8.67583667e+02   1.01200000e+01    2.18309005e+00    1.39424948e+03
 8.68781425e+02   1.01200000e+01    2.18316075e+00    1.39520999e+03
 8.69979183e+02   1.01200000e+01    2.18323091e+00    1.39617018e+03
 8.71176942e+02   1.01200000e+01    2.18330045e+00    1.39713005e+03
 8.72374700e+02   1.01150000e+01    2.18336962e+00    1.39808962e+03
 8.73572458e+02   1.01150000e+01    2.18343800e+00    1.39904888e+03
 8.74770216e+02   1.01150000e+01    2.18350592e+00    1.40000784e+03
 8.75967974e+02   1.01150000e+01    2.18357321e+00    1.40096651e+03
 8.77165733e+02   1.01100000e+01    2.18364000e+00    1.40192489e+03
 8.78363491e+02   1.01100000e+01    2.18370636e+00    1.40288299e+03
 8.79561249e+02   1.01100000e+01    2.18377196e+00    1.40384081e+03
 8.80759007e+02   1.01100000e+01    2.18383713e+00    1.40479836e+03
 8.81956765e+02   1.01050000e+01    2.18390164e+00    1.40575565e+03
 8.83154524e+02   1.01050000e+01    2.18396575e+00    1.40671267e+03
 8.84352282e+02   1.01050000e+01    2.18402932e+00    1.40766944e+03
 8.85550040e+02   1.01050000e+01    2.18409222e+00    1.40862595e+03
 8.86747798e+02   1.01000000e+01    2.18415468e+00    1.40958223e+03
 8.87945556e+02   1.01000000e+01    2.18421650e+00    1.41053826e+03
 8.89143315e+02   1.01000000e+01    2.18427798e+00    1.41149406e+03
